PPL,Friday, March 4,"Tuesday, June 27, 1905",276,277.5,269.75,270,2103200,,,,,,,,,,
PPL,Monday, March 7,"Tuesday, June 27, 1905",274.7999878,274.7999878,260,261,4748900,,,,,,,,,,
PPL,Tuesday, March 8,"Tuesday, June 27, 1905",261,268,253,265,5756000,,,,,,,,,,
PPL,Wednesday, March 9,"Tuesday, June 27, 1905",274,284.8500061,268,284.8500061,7758100,,,,,,,,,,
PPL,Thursday, March 10,"Tuesday, June 27, 1905",306,306.2000122,287,292.0499878,8236000,,,,,,,,,,
PPL,Friday, March 11,"Tuesday, June 27, 1905",297,304,293.0499878,302.8999939,5804000,,,,,,,,,,
PPL,Monday, March 14,"Tuesday, June 27, 1905",317,317,305,305.1000061,6475400,,,,,,,,,,
PPL,Tuesday, March 15,"Tuesday, June 27, 1905",305.1000061,318,305,314.8999939,9221100,,,,,,,,,,
PPL,Wednesday, March 16,"Tuesday, June 27, 1905",320,320.3999939,299.2000122,299.2000122,5168800,,,,,,,,,,
PPL,Thursday, March 17,"Tuesday, June 27, 1905",297,300,284.25,284.25,4020900,,,,,,,,,,
PPL,Friday, March 18,"Tuesday, June 27, 1905",275,298,271.1000061,273,5645800,,,,,,,,,,
PPL,Monday, March 21,"Tuesday, June 27, 1905",265,269.5,259.3500061,265,9863200,,,,,,,,,,
PPL,Tuesday, March 22,"Tuesday, June 27, 1905",270,278,251.75,251.75,6605200,,,,,,,,,,
PPL,Thursday, March 24,"Tuesday, June 27, 1905",239.1999969,249,239.1999969,239.1999969,415300,,,,,,,,,,
PPL,Friday, March 25,"Tuesday, June 27, 1905",227.25,227.25,227.25,227.25,67700,,,,,,,,,,
PPL,Monday, March 28,"Tuesday, June 27, 1905",215.8999939,215.8999939,215.8999939,215.8999939,53000,,,,,,,,,,
PPL,Tuesday, March 29,"Tuesday, June 27, 1905",215.8999939,225,205.1499939,222,13089900,,,,,,,,,,
PPL,Wednesday, March 30,"Tuesday, June 27, 1905",226,238.6499939,223,237,13879700,,,,,,,,,,
PPL,Thursday, March 31,"Tuesday, June 27, 1905",237,240,225.1499939,225.1499939,5776700,,,,,,,,,,
PPL,Friday, April 1,"Tuesday, June 27, 1905",213.8999939,225,213.8999939,213.8999939,2148800,,,,,,,,,,
PPL,Monday, April 4,"Tuesday, June 27, 1905",213.8999939,229.8999939,207,229.8999939,10422600,,,,,,,,,,
PPL,Tuesday, April 5,"Tuesday, June 27, 1905",229,237,218.4499969,218.4499969,10035900,,,,,,,,,,
PPL,Wednesday, April 6,"Tuesday, June 27, 1905",216,223,207.5500031,207.5500031,3561500,,,,,,,,,,
PPL,Thursday, April 7,"Tuesday, June 27, 1905",205,215.8999939,198,213.75,13469300,,,,,,,,,,
PPL,Friday, April 8,"Tuesday, June 27, 1905",214,215.8999939,203.1000061,210,11686700,,,,,,,,,,
PPL,Monday, April 11,"Tuesday, June 27, 1905",213.6499939,214.4499969,199.5,199.5,3760200,,,,,,,,,,
PPL,Tuesday, April 12,"Tuesday, June 27, 1905",189.5500031,189.5500031,189.5500031,189.5500031,543500,,,,,,,,,,
PPL,Wednesday, April 13,"Tuesday, June 27, 1905",180.1000061,191.5,180.1000061,186,8618400,,,,,,,,,,
PPL,Thursday, April 14,"Tuesday, June 27, 1905",189.9499969,189.9499969,176.6999969,182,9033400,,,,,,,,,,
PPL,Friday, April 15,"Tuesday, June 27, 1905",182,193.9499969,178.0500031,192.9499969,13084100,,,,,,,,,,
PPL,Monday, April 18,"Tuesday, June 27, 1905",189,189,183.3500061,183.3500061,1742800,,,,,,,,,,
PPL,Tuesday, April 19,"Tuesday, June 27, 1905",174.1999969,177,174.1999969,174.1999969,691800,,,,,,,,,,
PPL,Wednesday, April 20,"Tuesday, June 27, 1905",165.5,167.6999969,165.5,165.5,1719700,,,,,,,,,,
PPL,Thursday, April 21,"Tuesday, June 27, 1905",167,175.25,165.6000061,169,7701000,,,,,,,,,,
PPL,Monday, April 25,"Tuesday, June 27, 1905",172.5,173,160.5500031,160.5500031,1971100,,,,,,,,,,
PPL,Tuesday, April 26,"Tuesday, June 27, 1905",152.5500031,164.6999969,152.5500031,163.6000061,9106900,,,,,,,,,,
PPL,Wednesday, April 27,"Tuesday, June 27, 1905",164.6000061,171.75,161,171.75,12382800,,,,,,,,,,
PPL,Thursday, April 28,"Tuesday, June 27, 1905",172.5,172.5500031,163.1999969,163.6499939,5979500,,,,,,,,,,
PPL,Friday, April 29,"Tuesday, June 27, 1905",162,168,156.1000061,159.8999939,5119900,,,,,,,,,,
PPL,Monday, May 2,"Tuesday, June 27, 1905",163,163.8000031,151.9499969,151.9499969,3459200,,,,,,,,,,
PPL,Tuesday, May 3,"Tuesday, June 27, 1905",150,155,145,152.5,5131200,,,,,,,,,,
PPL,Wednesday, May 4,"Tuesday, June 27, 1905",151.9499969,158.8999939,150.1000061,158.1000061,9301100,,,,,,,,,,
PPL,Thursday, May 5,"Tuesday, June 27, 1905",157.3500061,166,156.25,166,12456500,,,,,,,,,,
PPL,Friday, May 6,"Tuesday, June 27, 1905",167.8999939,174.3000031,166.1000061,174.3000031,11292000,,,,,,,,,,
PPL,Monday, May 9,"Tuesday, June 27, 1905",173.5,183,172,183,9765400,,,,,,,,,,
PPL,Tuesday, May 10,"Tuesday, June 27, 1905",186,192.1499939,182.1000061,188.6499939,19651000,,,,,,,,,,
PPL,Wednesday, May 11,"Tuesday, June 27, 1905",188.6499939,195.4499969,186.8000031,190.6000061,13726100,,,,,,,,,,
PPL,Thursday, May 12,"Tuesday, June 27, 1905",192,193.5,181.1000061,181.1000061,7941000,,,,,,,,,,
PPL,Friday, May 13,"Tuesday, June 27, 1905",175.5,188.8999939,175.5,185.75,12919300,,,,,,,,,,
PPL,Monday, May 16,"Tuesday, June 27, 1905",185.75,189.25,176.5,177.9499969,8925900,,,,,,,,,,
PPL,Tuesday, May 17,"Tuesday, June 27, 1905",178,184.8999939,176.5,180.8999939,16055700,,,,,,,,,,
PPL,Wednesday, May 18,"Tuesday, June 27, 1905",182.1999969,183.8999939,178.1000061,179,10935500,,,,,,,,,,
PPL,Thursday, May 19,"Tuesday, June 27, 1905",183,184.6000061,180.6499939,182.5,10285700,,,,,,,,,,
PPL,Friday, May 20,"Tuesday, June 27, 1905",182.6000061,183.8999939,175.3000031,176.1999969,5421300,,,,,,,,,,
PPL,Monday, May 23,"Tuesday, June 27, 1905",168.1000061,169.8999939,167.3999939,167.3999939,861500,,,,,,,,,,
PPL,Tuesday, May 24,"Tuesday, June 27, 1905",159.5,165.25,159.0500031,164,6368300,,,,,,,,,,
PPL,Wednesday, May 25,"Tuesday, June 27, 1905",167,172.1999969,163.8999939,171.8999939,14514900,,,,,,,,,,
PPL,Thursday, May 26,"Tuesday, June 27, 1905",173,175.1999969,163.3500061,163.3500061,11075400,,,,,,,,,,
PPL,Friday, May 27,"Tuesday, June 27, 1905",160,164.8000031,155.1999969,155.1999969,6613200,,,,,,,,,,
